name L N N_p dt T num_threads total_time ave_time
ppm_omp_full 100 128 3200 0.1 10 20 0.0123689 0.00123689
ppm_omp_full 100 128 6400 0.1 10 20 0.021544 0.0021544
ppm_omp_full 100 128 12800 0.1 10 20 0.040889 0.0040889
ppm_omp_full 100 128 800 0.1 10 24 0.00633097 0.000633097
ppm_omp_full 100 128 1600 0.1 10 24 0.00978589 0.000978589
ppm_omp_full 100 128 3200 0.1 10 24 0.014374 0.0014374
ppm_omp_full 100 128 6400 0.1 10 24 0.0342839 0.00342839
ppm_omp_full 100 128 12800 0.1 10 24 0.039367 0.0039367
ppm_omp_full 100 256 800 0.1 10 1 0.015677 0.0015677
ppm_omp_full 100 256 1600 0.1 10 1 0.015939 0.0015939
ppm_omp_full 100 256 3200 0.1 10 1 0.016196 0.0016196
ppm_omp_full 100 256 6400 0.1 10 1 0.017874 0.0017874
ppm_omp_full 100 256 12800 0.1 10 1 0.021054 0.0021054
ppm_omp_full 100 256 800 0.1 10 2 0.0124631 0.00124631
ppm_omp_full 100 256 1600 0.1 10 2 0.0162001 0.00162001
ppm_omp_full 100 256 3200 0.1 10 2 0.0211911 0.00211911
ppm_omp_full 100 256 6400 0.1 10 2 0.0291419 0.00291419
ppm_omp_full 100 256 12800 0.1 10 2 0.0470109 0.00470109
ppm_omp_full 100 256 800 0.1 10 3 0.0126228 0.00126228
ppm_omp_full 100 256 1600 0.1 10 3 0.0162559 0.00162559
ppm_omp_full 100 256 3200 0.1 10 3 0.020344 0.0020344
ppm_omp_full 100 256 6400 0.1 10 3 0.033468 0.0033468
ppm_omp_full 100 256 12800 0.1 10 3 0.0556951 0.00556951
ppm_omp_full 100 256 800 0.1 10 4 0.0127499 0.00127499
ppm_omp_full 100 256 1600 0.1 10 4 0.015677 0.0015677
ppm_omp_full 100 256 3200 0.1 10 4 0.0213349 0.00213349
ppm_omp_full 100 256 6400 0.1 10 4 0.0298049 0.00298049
ppm_omp_full 100 256 12800 0.1 10 4 0.052175 0.0052175
ppm_omp_full 100 256 800 0.1 10 5 0.0129681 0.00129681
ppm_omp_full 100 256 1600 0.1 10 5 0.015203 0.0015203
ppm_omp_full 100 256 3200 0.1 10 5 0.0200641 0.00200641
ppm_omp_full 100 256 6400 0.1 10 5 0.0293658 0.00293658
ppm_omp_full 100 256 12800 0.1 10 5 0.0497808 0.00497808
ppm_omp_full 100 256 800 0.1 10 6 0.012753 0.0012753
ppm_omp_full 100 256 1600 0.1 10 6 0.0146759 0.00146759
ppm_omp_full 100 256 3200 0.1 10 6 0.0202231 0.00202231
ppm_omp_full 100 256 6400 0.1 10 6 0.0305221 0.00305221
ppm_omp_full 100 256 12800 0.1 10 6 0.0470231 0.00470231
ppm_omp_full 100 256 800 0.1 10 7 0.01443 0.001443
ppm_omp_full 100 256 1600 0.1 10 7 0.014745 0.0014745
ppm_omp_full 100 256 3200 0.1 10 7 0.019562 0.0019562
ppm_omp_full 100 256 6400 0.1 10 7 0.0288019 0.00288019
ppm_omp_full 100 256 12800 0.1 10 7 0.0461209 0.00461209
ppm_omp_full 100 256 800 0.1 10 8 0.0120211 0.00120211
ppm_omp_full 100 256 1600 0.1 10 8 0.014287 0.0014287
ppm_omp_full 100 256 3200 0.1 10 8 0.0194831 0.00194831
ppm_omp_full 100 256 6400 0.1 10 8 0.0288711 0.00288711
ppm_omp_full 100 256 12800 0.1 10 8 0.045505 0.0045505
ppm_omp_full 100 256 800 0.1 10 12 0.013087 0.0013087
ppm_omp_full 100 256 1600 0.1 10 12 0.015512 0.0015512
ppm_omp_full 100 256 3200 0.1 10 12 0.0201159 0.00201159
ppm_omp_full 100 256 6400 0.1 10 12 0.0290289 0.00290289
ppm_omp_full 100 256 12800 0.1 10 12 0.0458601 0.00458601
ppm_omp_full 100 256 800 0.1 10 16 0.0139511 0.00139511
ppm_omp_full 100 256 1600 0.1 10 16 0.015507 0.0015507
ppm_omp_full 100 256 3200 0.1 10 16 0.021719 0.0021719
ppm_omp_full 100 256 6400 0.1 10 16 0.0308318 0.00308318
ppm_omp_full 100 256 12800 0.1 10 16 0.046808 0.0046808
ppm_omp_full 100 256 800 0.1 10 20 0.016288 0.0016288
ppm_omp_full 100 256 1600 0.1 10 20 0.0172179 0.00172179
ppm_omp_full 100 256 3200 0.1 10 20 0.025527 0.0025527
ppm_omp_full 100 256 6400 0.1 10 20 0.0319619 0.00319619
ppm_omp_full 100 256 12800 0.1 10 20 0.124186 0.0124186
ppm_omp_full 100 256 800 0.1 10 24 0.0232441 0.00232441
ppm_omp_full 100 256 1600 0.1 10 24 0.0188851 0.00188851
ppm_omp_full 100 256 3200 0.1 10 24 0.02285 0.002285
ppm_omp_full 100 256 6400 0.1 10 24 0.0513539 0.00513539
ppm_omp_full 100 256 12800 0.1 10 24 0.108566 0.0108566
ppm_omp_full 100 512 800 0.1 10 1 0.062619 0.0062619
ppm_omp_full 100 512 1600 0.1 10 1 0.06253 0.006253
ppm_omp_full 100 512 3200 0.1 10 1 0.0629721 0.00629721
ppm_omp_full 100 512 6400 0.1 10 1 0.06477 0.006477
ppm_omp_full 100 512 12800 0.1 10 1 0.0674949 0.00674949
ppm_omp_full 100 512 800 0.1 10 2 0.0516348 0.00516348
ppm_omp_full 100 512 1600 0.1 10 2 0.0525398 0.00525398
ppm_omp_full 100 512 3200 0.1 10 2 0.0580318 0.00580318
ppm_omp_full 100 512 6400 0.1 10 2 0.0667479 0.00667479
ppm_omp_full 100 512 12800 0.1 10 2 0.0845201 0.00845201
ppm_omp_full 100 512 800 0.1 10 3 0.0486031 0.00486031
ppm_omp_full 100 512 1600 0.1 10 3 0.049377 0.0049377
ppm_omp_full 100 512 3200 0.1 10 3 0.0515108 0.00515108
ppm_omp_full 100 512 6400 0.1 10 3 0.0629611 0.00629611
ppm_omp_full 100 512 12800 0.1 10 3 0.0893431 0.00893431
ppm_omp_full 100 512 800 0.1 10 4 0.044138 0.0044138
ppm_omp_full 100 512 1600 0.1 10 4 0.0491438 0.00491438
ppm_omp_full 100 512 3200 0.1 10 4 0.0522051 0.00522051
ppm_omp_full 100 512 6400 0.1 10 4 0.064281 0.0064281
ppm_omp_full 100 512 12800 0.1 10 4 0.0831649 0.00831649
ppm_omp_full 100 512 800 0.1 10 5 0.039736 0.0039736
ppm_omp_full 100 512 1600 0.1 10 5 0.0450928 0.00450928
ppm_omp_full 100 512 3200 0.1 10 5 0.059082 0.0059082
ppm_omp_full 100 512 6400 0.1 10 5 0.0579362 0.00579362
ppm_omp_full 100 512 12800 0.1 10 5 0.078825 0.0078825
ppm_omp_full 100 512 800 0.1 10 6 0.0409949 0.00409949
ppm_omp_full 100 512 1600 0.1 10 6 0.0435112 0.00435112
ppm_omp_full 100 512 3200 0.1 10 6 0.04931 0.004931
ppm_omp_full 100 512 6400 0.1 10 6 0.0598221 0.00598221
ppm_omp_full 100 512 12800 0.1 10 6 0.0773568 0.00773568
ppm_omp_full 100 512 800 0.1 10 7 0.041605 0.0041605
ppm_omp_full 100 512 1600 0.1 10 7 0.0427492 0.00427492
ppm_omp_full 100 512 3200 0.1 10 7 0.0490031 0.00490031
ppm_omp_full 100 512 6400 0.1 10 7 0.0567889 0.00567889
ppm_omp_full 100 512 12800 0.1 10 7 0.0786641 0.00786641
ppm_omp_full 100 512 800 0.1 10 8 0.040504 0.0040504
ppm_omp_full 100 512 1600 0.1 10 8 0.043273 0.0043273
ppm_omp_full 100 512 3200 0.1 10 8 0.0487211 0.00487211
ppm_omp_full 100 512 6400 0.1 10 8 0.057353 0.0057353
ppm_omp_full 100 512 12800 0.1 10 8 0.071888 0.0071888
ppm_omp_full 100 512 800 0.1 10 12 0.0404761 0.00404761
ppm_omp_full 100 512 1600 0.1 10 12 0.0492539 0.00492539
ppm_omp_full 100 512 3200 0.1 10 12 0.0559261 0.00559261
ppm_omp_full 100 512 6400 0.1 10 12 0.0603132 0.00603132
ppm_omp_full 100 512 12800 0.1 10 12 0.078269 0.0078269
ppm_omp_full 100 512 800 0.1 10 16 0.0484369 0.00484369
ppm_omp_full 100 512 1600 0.1 10 16 0.0705571 0.00705571
ppm_omp_full 100 512 3200 0.1 10 16 0.053432 0.0053432
ppm_omp_full 100 512 6400 0.1 10 16 0.118038 0.0118038
ppm_omp_full 100 512 12800 0.1 10 16 0.082083 0.0082083
ppm_omp_full 100 512 800 0.1 10 20 0.0593069 0.00593069
ppm_omp_full 100 512 1600 0.1 10 20 0.0681911 0.00681911
ppm_omp_full 100 512 3200 0.1 10 20 0.0587189 0.00587189
ppm_omp_full 100 512 6400 0.1 10 20 0.0655861 0.00655861
ppm_omp_full 100 512 12800 0.1 10 20 0.084986 0.0084986
ppm_omp_full 100 512 800 0.1 10 24 0.050297 0.0050297
ppm_omp_full 100 512 1600 0.1 10 24 0.0552499 0.00552499
ppm_omp_full 100 512 3200 0.1 10 24 0.0651059 0.00651059
ppm_omp_full 100 512 6400 0.1 10 24 0.0920241 0.00920241
ppm_omp_full 100 512 12800 0.1 10 24 0.084517 0.0084517
ppm_omp_full 100 1024 800 0.1 10 1 0.292883 0.0292883
ppm_omp_full 100 1024 1600 0.1 10 1 0.296686 0.0296686
ppm_omp_full 100 1024 3200 0.1 10 1 0.299299 0.0299299
ppm_omp_full 100 1024 6400 0.1 10 1 0.299909 0.0299909
ppm_omp_full 100 1024 12800 0.1 10 1 0.309023 0.0309023
ppm_omp_full 100 1024 800 0.1 10 2 0.244439 0.0244439
ppm_omp_full 100 1024 1600 0.1 10 2 0.246988 0.0246988
ppm_omp_full 100 1024 3200 0.1 10 2 0.239928 0.0239928
ppm_omp_full 100 1024 6400 0.1 10 2 0.252256 0.0252256
ppm_omp_full 100 1024 12800 0.1 10 2 0.263705 0.0263705
ppm_omp_full 100 1024 800 0.1 10 3 0.220971 0.0220971
ppm_omp_full 100 1024 1600 0.1 10 3 0.247447 0.0247447
ppm_omp_full 100 1024 3200 0.1 10 3 0.23245 0.023245
ppm_omp_full 100 1024 6400 0.1 10 3 0.241179 0.0241179
ppm_omp_full 100 1024 12800 0.1 10 3 0.25014 0.025014
ppm_omp_full 100 1024 800 0.1 10 4 0.210246 0.0210246
ppm_omp_full 100 1024 1600 0.1 10 4 0.207228 0.0207228
ppm_omp_full 100 1024 3200 0.1 10 4 0.218175 0.0218175
ppm_omp_full 100 1024 6400 0.1 10 4 0.221828 0.0221828
ppm_omp_full 100 1024 12800 0.1 10 4 0.238125 0.0238125
ppm_omp_full 100 1024 800 0.1 10 5 0.212133 0.0212133
ppm_omp_full 100 1024 1600 0.1 10 5 0.216479 0.0216479
ppm_omp_full 100 1024 3200 0.1 10 5 0.220009 0.0220009
ppm_omp_full 100 1024 6400 0.1 10 5 0.22595 0.022595
ppm_omp_full 100 1024 12800 0.1 10 5 0.230506 0.0230506
ppm_omp_full 100 1024 800 0.1 10 6 0.209631 0.0209631
ppm_omp_full 100 1024 1600 0.1 10 6 0.210723 0.0210723
ppm_omp_full 100 1024 3200 0.1 10 6 0.21015 0.021015
ppm_omp_full 100 1024 6400 0.1 10 6 0.223818 0.0223818
ppm_omp_full 100 1024 12800 0.1 10 6 0.244319 0.0244319
ppm_omp_full 100 1024 800 0.1 10 7 0.206258 0.0206258
ppm_omp_full 100 1024 1600 0.1 10 7 0.205033 0.0205033
ppm_omp_full 100 1024 3200 0.1 10 7 0.227953 0.0227953
ppm_omp_full 100 1024 6400 0.1 10 7 0.23139 0.023139
ppm_omp_full 100 1024 12800 0.1 10 7 0.240936 0.0240936
ppm_omp_full 100 1024 800 0.1 10 8 0.200684 0.0200684
ppm_omp_full 100 1024 1600 0.1 10 8 0.209433 0.0209433
ppm_omp_full 100 1024 3200 0.1 10 8 0.212538 0.0212538
ppm_omp_full 100 1024 6400 0.1 10 8 0.21655 0.021655
ppm_omp_full 100 1024 12800 0.1 10 8 0.235318 0.0235318
ppm_omp_full 100 1024 800 0.1 10 12 0.224862 0.0224862
ppm_omp_full 100 1024 1600 0.1 10 12 0.222663 0.0222663
ppm_omp_full 100 1024 3200 0.1 10 12 0.237054 0.0237054
ppm_omp_full 100 1024 6400 0.1 10 12 0.229946 0.0229946
ppm_omp_full 100 1024 12800 0.1 10 12 0.261426 0.0261426
ppm_omp_full 100 1024 800 0.1 10 16 0.215502 0.0215502
ppm_omp_full 100 1024 1600 0.1 10 16 0.214457 0.0214457
ppm_omp_full 100 1024 3200 0.1 10 16 0.223252 0.0223252
ppm_omp_full 100 1024 6400 0.1 10 16 0.245529 0.0245529
ppm_omp_full 100 1024 12800 0.1 10 16 0.283836 0.0283836
ppm_omp_full 100 1024 800 0.1 10 20 0.292409 0.0292409
ppm_omp_full 100 1024 1600 0.1 10 20 0.264389 0.0264389
ppm_omp_full 100 1024 3200 0.1 10 20 0.264758 0.0264758
ppm_omp_full 100 1024 6400 0.1 10 20 0.284389 0.0284389
ppm_omp_full 100 1024 12800 0.1 10 20 0.353726 0.0353726
ppm_omp_full 100 1024 800 0.1 10 24 0.250328 0.0250328
ppm_omp_full 100 1024 1600 0.1 10 24 0.231167 0.0231167
ppm_omp_full 100 1024 3200 0.1 10 24 0.279195 0.0279195
ppm_omp_full 100 1024 6400 0.1 10 24 0.318262 0.0318262
ppm_omp_full 100 1024 12800 0.1 10 24 0.320139 0.0320139
ppm_omp_full 100 2048 800 0.1 10 1 1.34903 0.134903
ppm_omp_full 100 2048 1600 0.1 10 1 1.37325 0.137325
ppm_omp_full 100 2048 3200 0.1 10 1 1.37056 0.137056
ppm_omp_full 100 2048 6400 0.1 10 1 1.364 0.1364
ppm_omp_full 100 2048 12800 0.1 10 1 1.37785 0.137785
ppm_omp_full 100 2048 800 0.1 10 2 1.10363 0.110363
ppm_omp_full 100 2048 1600 0.1 10 2 1.22019 0.122019
ppm_omp_full 100 2048 3200 0.1 10 2 1.09175 0.109175
ppm_omp_full 100 2048 6400 0.1 10 2 1.08521 0.108521
ppm_omp_full 100 2048 12800 0.1 10 2 1.11804 0.111804
ppm_omp_full 100 2048 800 0.1 10 3 1.01934 0.101934
ppm_omp_full 100 2048 1600 0.1 10 3 1.10876 0.110876
ppm_omp_full 100 2048 3200 0.1 10 3 1.07487 0.107487
ppm_omp_full 100 2048 6400 0.1 10 3 1.03474 0.103474
ppm_omp_full 100 2048 12800 0.1 10 3 1.05558 0.105558
ppm_omp_full 100 2048 800 0.1 10 4 0.991462 0.0991462
ppm_omp_full 100 2048 1600 0.1 10 4 0.972842 0.0972842
ppm_omp_full 100 2048 3200 0.1 10 4 1.10437 0.110437
ppm_omp_full 100 2048 6400 0.1 10 4 1.02633 0.102633
ppm_omp_full 100 2048 12800 0.1 10 4 0.996678 0.0996678
ppm_omp_full 100 2048 800 0.1 10 5 0.979196 0.0979196
ppm_omp_full 100 2048 1600 0.1 10 5 0.977588 0.0977588
ppm_omp_full 100 2048 3200 0.1 10 5 0.976131 0.0976131
ppm_omp_full 100 2048 6400 0.1 10 5 1.02418 0.102418
ppm_omp_full 100 2048 12800 0.1 10 5 0.994791 0.0994791
ppm_omp_full 100 2048 800 0.1 10 6 0.996123 0.0996123
ppm_omp_full 100 2048 1600 0.1 10 6 0.967407 0.0967407
ppm_omp_full 100 2048 3200 0.1 10 6 1.03615 0.103615
ppm_omp_full 100 2048 6400 0.1 10 6 0.983934 0.0983934
ppm_omp_full 100 2048 12800 0.1 10 6 1.12501 0.112501
ppm_omp_full 100 2048 800 0.1 10 7 0.949672 0.0949672
ppm_omp_full 100 2048 1600 0.1 10 7 0.975788 0.0975788
ppm_omp_full 100 2048 3200 0.1 10 7 1.02781 0.102781
ppm_omp_full 100 2048 6400 0.1 10 7 1.0069 0.10069
ppm_omp_full 100 2048 12800 0.1 10 7 1.05025 0.105025
ppm_omp_full 100 2048 800 0.1 10 8 0.957211 0.0957211
ppm_omp_full 100 2048 1600 0.1 10 8 0.982917 0.0982917
ppm_omp_full 100 2048 3200 0.1 10 8 0.97841 0.097841
ppm_omp_full 100 2048 6400 0.1 10 8 1.06662 0.106662
ppm_omp_full 100 2048 12800 0.1 10 8 0.985303 0.0985303
ppm_omp_full 100 2048 800 0.1 10 12 1.07526 0.107526
ppm_omp_full 100 2048 1600 0.1 10 12 1.05724 0.105724
ppm_omp_full 100 2048 3200 0.1 10 12 1.00862 0.100862
ppm_omp_full 100 2048 6400 0.1 10 12 1.22595 0.122595
ppm_omp_full 100 2048 12800 0.1 10 12 1.02083 0.102083
ppm_omp_full 100 2048 800 0.1 10 16 1.15789 0.115789
ppm_omp_full 100 2048 1600 0.1 10 16 1.0955 0.10955
ppm_omp_full 100 2048 3200 0.1 10 16 1.10159 0.110159
ppm_omp_full 100 2048 6400 0.1 10 16 1.21804 0.121804
ppm_omp_full 100 2048 12800 0.1 10 16 1.24005 0.124005
ppm_omp_full 100 2048 800 0.1 10 20 1.08438 0.108438
ppm_omp_full 100 2048 1600 0.1 10 20 1.21696 0.121696
ppm_omp_full 100 2048 3200 0.1 10 20 1.14303 0.114303
ppm_omp_full 100 2048 6400 0.1 10 20 1.26561 0.126561
ppm_omp_full 100 2048 12800 0.1 10 20 1.26424 0.126424
ppm_omp_full 100 2048 800 0.1 10 24 1.23193 0.123193
ppm_omp_full 100 2048 1600 0.1 10 24 1.24489 0.124489
ppm_omp_full 100 2048 3200 0.1 10 24 1.2315 0.12315
ppm_omp_full 100 2048 6400 0.1 10 24 1.38583 0.138583
ppm_omp_full 100 2048 12800 0.1 10 24 1.32944 0.132944
ppm_omp_full 100 4096 800 0.1 10 1 5.75266 0.575266
ppm_omp_full 100 4096 1600 0.1 10 1 5.78934 0.578934
ppm_omp_full 100 4096 3200 0.1 10 1 6.63876 0.663876
ppm_omp_full 100 4096 6400 0.1 10 1 5.76644 0.576644
ppm_omp_full 100 4096 12800 0.1 10 1 5.78216 0.578216
ppm_omp_full 100 4096 800 0.1 10 2 5.42622 0.542622
ppm_omp_full 100 4096 1600 0.1 10 2 4.63556 0.463556
ppm_omp_full 100 4096 3200 0.1 10 2 4.86197 0.486197
ppm_omp_full 100 4096 6400 0.1 10 2 5.33984 0.533984
ppm_omp_full 100 4096 12800 0.1 10 2 4.77046 0.477046
ppm_omp_full 100 4096 800 0.1 10 3 4.54376 0.454376
ppm_omp_full 100 4096 1600 0.1 10 3 5.16312 0.516312
ppm_omp_full 100 4096 3200 0.1 10 3 4.87067 0.487067
ppm_omp_full 100 4096 6400 0.1 10 3 4.83327 0.483327
ppm_omp_full 100 4096 12800 0.1 10 3 4.93125 0.493125
ppm_omp_full 100 4096 800 0.1 10 4 4.97301 0.497301
ppm_omp_full 100 4096 1600 0.1 10 4 4.43476 0.443476
ppm_omp_full 100 4096 3200 0.1 10 4 4.23449 0.423449
ppm_omp_full 100 4096 6400 0.1 10 4 4.91369 0.491369
ppm_omp_full 100 4096 12800 0.1 10 4 4.41099 0.441099
ppm_omp_full 100 4096 800 0.1 10 5 4.48095 0.448095
ppm_omp_full 100 4096 1600 0.1 10 5 4.932 0.4932
ppm_omp_full 100 4096 3200 0.1 10 5 4.35322 0.435322
ppm_omp_full 100 4096 6400 0.1 10 5 4.4123 0.44123
ppm_omp_full 100 4096 12800 0.1 10 5 4.28525 0.428525
ppm_omp_full 100 4096 800 0.1 10 6 4.88683 0.488683
ppm_omp_full 100 4096 1600 0.1 10 6 4.24248 0.424248
ppm_omp_full 100 4096 3200 0.1 10 6 4.19 0.419
ppm_omp_full 100 4096 6400 0.1 10 6 4.77965 0.477965
ppm_omp_full 100 4096 12800 0.1 10 6 4.19513 0.419513
ppm_omp_full 100 4096 800 0.1 10 7 4.42856 0.442856
ppm_omp_full 100 4096 1600 0.1 10 7 4.46248 0.446248
ppm_omp_full 100 4096 3200 0.1 10 7 4.91397 0.491397
ppm_omp_full 100 4096 6400 0.1 10 7 4.24257 0.424257
ppm_omp_full 100 4096 12800 0.1 10 7 4.40034 0.440034
ppm_omp_full 100 4096 800 0.1 10 8 4.64918 0.464918
ppm_omp_full 100 4096 1600 0.1 10 8 4.28265 0.428265
ppm_omp_full 100 4096 3200 0.1 10 8 4.31812 0.431812
ppm_omp_full 100 4096 6400 0.1 10 8 4.22806 0.422806
ppm_omp_full 100 4096 12800 0.1 10 8 4.22469 0.422469
ppm_omp_full 100 4096 800 0.1 10 12 4.94859 0.494859
ppm_omp_full 100 4096 1600 0.1 10 12 4.48634 0.448634
ppm_omp_full 100 4096 3200 0.1 10 12 4.36525 0.436525
ppm_omp_full 100 4096 6400 0.1 10 12 4.91027 0.491027
ppm_omp_full 100 4096 12800 0.1 10 12 4.39339 0.439339
ppm_omp_full 100 4096 800 0.1 10 16 4.66238 0.466238
ppm_omp_full 100 4096 1600 0.1 10 16 4.78743 0.478743
ppm_omp_full 100 4096 3200 0.1 10 16 4.98485 0.498485
ppm_omp_full 100 4096 6400 0.1 10 16 5.09988 0.509988
ppm_omp_full 100 4096 12800 0.1 10 16 4.72451 0.472451
ppm_omp_full 100 4096 800 0.1 10 20 5.39725 0.539725
ppm_omp_full 100 4096 1600 0.1 10 20 4.61893 0.461893
ppm_omp_full 100 4096 3200 0.1 10 20 4.93906 0.493906
ppm_omp_full 100 4096 6400 0.1 10 20 5.10561 0.510561
ppm_omp_full 100 4096 12800 0.1 10 20 4.81562 0.481562
ppm_omp_full 100 4096 800 0.1 10 24 5.17294 0.517294
ppm_omp_full 100 4096 1600 0.1 10 24 5.52258 0.552258
ppm_omp_full 100 4096 3200 0.1 10 24 5.51016 0.551016
ppm_omp_full 100 4096 6400 0.1 10 24 5.12664 0.512664
ppm_omp_full 100 4096 12800 0.1 10 24 5.38324 0.538324
ppm_omp_partial 100 128 800 0.1 10 1 0.00317883 0.000317883
ppm_omp_partial 100 128 1600 0.1 10 1 0.00335002 0.000335002
ppm_omp_partial 100 128 3200 0.1 10 1 0.00409412 0.000409412
ppm_omp_partial 100 128 6400 0.1 10 1 0.0053401 0.00053401
ppm_omp_partial 100 128 12800 0.1 10 1 0.00831389 0.000831389
ppm_omp_partial 100 128 800 0.1 10 2 0.00313401 0.000313401
ppm_omp_partial 100 128 1600 0.1 10 2 0.00457501 0.000457501
ppm_omp_partial 100 128 3200 0.1 10 2 0.00718212 0.000718212
ppm_omp_partial 100 128 6400 0.1 10 2 0.0128531 0.00128531
ppm_omp_partial 100 128 12800 0.1 10 2 0.0247149 0.00247149
ppm_omp_partial 100 128 800 0.1 10 3 0.00475788 0.000475788
ppm_omp_partial 100 128 1600 0.1 10 3 0.00794387 0.000794387
ppm_omp_partial 100 128 3200 0.1 10 3 0.0140579 0.00140579
ppm_omp_partial 100 128 6400 0.1 10 3 0.025629 0.0025629
ppm_omp_partial 100 128 12800 0.1 10 3 0.0494909 0.00494909
ppm_omp_partial 100 128 800 0.1 10 4 0.00502586 0.000502586
ppm_omp_partial 100 128 1600 0.1 10 4 0.00756097 0.000756097
ppm_omp_partial 100 128 3200 0.1 10 4 0.0135319 0.00135319
ppm_omp_partial 100 128 6400 0.1 10 4 0.0242679 0.00242679
ppm_omp_partial 100 128 12800 0.1 10 4 0.047637 0.0047637
ppm_omp_partial 100 128 800 0.1 10 5 0.00499701 0.000499701
ppm_omp_partial 100 128 1600 0.1 10 5 0.00760603 0.000760603
ppm_omp_partial 100 128 3200 0.1 10 5 0.0135632 0.00135632
ppm_omp_partial 100 128 6400 0.1 10 5 0.0232651 0.00232651
ppm_omp_partial 100 128 12800 0.1 10 5 0.0440841 0.00440841
ppm_omp_partial 100 128 800 0.1 10 6 0.00494981 0.000494981
ppm_omp_partial 100 128 1600 0.1 10 6 0.0074358 0.00074358
ppm_omp_partial 100 128 3200 0.1 10 6 0.013207 0.0013207
ppm_omp_partial 100 128 6400 0.1 10 6 0.022085 0.0022085
ppm_omp_partial 100 128 12800 0.1 10 6 0.0446141 0.00446141
ppm_omp_partial 100 128 800 0.1 10 7 0.00480914 0.000480914
ppm_omp_partial 100 128 1600 0.1 10 7 0.00734997 0.000734997
ppm_omp_partial 100 128 3200 0.1 10 7 0.013011 0.0013011
ppm_omp_partial 100 128 6400 0.1 10 7 0.0236301 0.00236301
ppm_omp_partial 100 128 12800 0.1 10 7 0.0450671 0.00450671
ppm_omp_partial 100 128 800 0.1 10 8 0.0046072 0.00046072
ppm_omp_partial 100 128 1600 0.1 10 8 0.0075109 0.00075109
ppm_omp_partial 100 128 3200 0.1 10 8 0.012728 0.0012728
ppm_omp_partial 100 128 6400 0.1 10 8 0.022907 0.0022907
ppm_omp_partial 100 128 12800 0.1 10 8 0.0438631 0.00438631
ppm_omp_partial 100 128 800 0.1 10 12 0.00526094 0.000526094
ppm_omp_partial 100 128 1600 0.1 10 12 0.00726819 0.000726819
ppm_omp_partial 100 128 3200 0.1 10 12 0.0133359 0.00133359
ppm_omp_partial 100 128 6400 0.1 10 12 0.023649 0.0023649
ppm_omp_partial 100 128 12800 0.1 10 12 0.041991 0.0041991
ppm_omp_partial 100 128 800 0.1 10 16 0.00517797 0.000517797
ppm_omp_partial 100 128 1600 0.1 10 16 0.00749898 0.000749898
ppm_omp_partial 100 128 3200 0.1 10 16 0.012687 0.0012687
ppm_omp_partial 100 128 6400 0.1 10 16 0.0606771 0.00606771
ppm_omp_partial 100 128 12800 0.1 10 16 0.043401 0.0043401
ppm_omp_partial 100 128 800 0.1 10 20 0.00516105 0.000516105
ppm_omp_partial 100 128 1600 0.1 10 20 0.00761104 0.000761104
ppm_omp_partial 100 128 3200 0.1 10 20 0.013597 0.0013597
ppm_omp_partial 100 128 6400 0.1 10 20 0.0220959 0.00220959
ppm_omp_partial 100 128 12800 0.1 10 20 0.105901 0.0105901
ppm_omp_partial 100 128 800 0.1 10 24 0.00601387 0.000601387
ppm_omp_partial 100 128 1600 0.1 10 24 0.00780892 0.000780892
ppm_omp_partial 100 128 3200 0.1 10 24 0.012589 0.0012589
ppm_omp_partial 100 128 6400 0.1 10 24 0.043061 0.0043061
ppm_omp_partial 100 128 12800 0.1 10 24 0.249788 0.0249788
ppm_omp_partial 100 256 800 0.1 10 1 0.0102201 0.00102201
ppm_omp_partial 100 256 1600 0.1 10 1 0.0104871 0.00104871
ppm_omp_partial 100 256 3200 0.1 10 1 0.0111001 0.00111001
ppm_omp_partial 100 256 6400 0.1 10 1 0.0124691 0.00124691
ppm_omp_partial 100 256 12800 0.1 10 1 0.0154819 0.00154819
ppm_omp_partial 100 256 800 0.1 10 2 0.0083549 0.00083549
ppm_omp_partial 100 256 1600 0.1 10 2 0.00946307 0.000946307
ppm_omp_partial 100 256 3200 0.1 10 2 0.012337 0.0012337
ppm_omp_partial 100 256 6400 0.1 10 2 0.0182891 0.00182891
ppm_omp_partial 100 256 12800 0.1 10 2 0.059057 0.0059057
ppm_omp_partial 100 256 800 0.1 10 3 0.0100191 0.00100191
ppm_omp_partial 100 256 1600 0.1 10 3 0.0137739 0.00137739
ppm_omp_partial 100 256 3200 0.1 10 3 0.019882 0.0019882
ppm_omp_partial 100 256 6400 0.1 10 3 0.0318079 0.00318079
ppm_omp_partial 100 256 12800 0.1 10 3 0.0559969 0.00559969
ppm_omp_partial 100 256 800 0.1 10 4 0.00989103 0.000989103
ppm_omp_partial 100 256 1600 0.1 10 4 0.0127511 0.00127511
ppm_omp_partial 100 256 3200 0.1 10 4 0.018724 0.0018724
ppm_omp_partial 100 256 6400 0.1 10 4 0.0293372 0.00293372
ppm_omp_partial 100 256 12800 0.1 10 4 0.0525272 0.00525272
ppm_omp_partial 100 256 800 0.1 10 5 0.00982499 0.000982499
ppm_omp_partial 100 256 1600 0.1 10 5 0.012634 0.0012634
ppm_omp_partial 100 256 3200 0.1 10 5 0.0183871 0.00183871
ppm_omp_partial 100 256 6400 0.1 10 5 0.029145 0.0029145
ppm_omp_partial 100 256 12800 0.1 10 5 0.049818 0.0049818
